Review ID,Rating,Feedback,ShowTime ID
5789,52,dirty theater,7472
5790,80,clean theater,4196
5791,61,good characters,8188
5792,52,good characters,9335
5793,43,clean theater,3321
5794,49,movie was boring,684
5795,78,good characters,4435
5796,7,bad characters,1603
5797,37,good characters,1201
5798,22,uncomfortable seats,1610
5799,5,bad plot,7988
5800,30,clean theater,1112
5801,13,movie too long,3192
5802,36,movie too long,5753
5803,71,bad plot,410
5804,10,dirty theater,6865
5805,62,movie was engaging,5739
5806,78,good length film,2836
5807,13,movie too long,4489
5808,21,movie too long,5563
5809,69,good plot,1700
5810,60,movie was predictable,6040
5811,51,movie was boring,971
5812,84,movie was engaging,8945
5813,54,good characters,3315
5814,65,uncomfortable seats,9171
5815,52,good length film,9692
5816,22,movie was boring,2500
5817,34,dirty theater,5013
5818,70,good characters,1172
5819,80,good plot,8826
5820,18,bad characters,8842
5821,77,movie was boring,1249
5822,40,good length film,4941
5823,2,good characters,9296
5824,34,dirty theater,4218
5825,23,bad characters,6323
5826,80,movie was engaging,9995
5827,71,good characters,7530
5828,73,uncomfortable seats,255
5829,29,movie too long,2316
5830,28,good characters,3815
5831,78,good characters,3702
5832,74,good length film,1997
5833,80,dirty theater,4010
5834,86,clean theater,7729
5835,29,clean theater,3996
5836,88,movie was predictable,3500
5837,75,good length film,2682
5838,80,movie was predictable,2843
5839,89,good length film,4928
5840,67,movie was boring,1176
5841,85,movie was predictable,3330
5842,36,good plot,5328
5843,46,good plot,1322
5844,75,movie was boring,9690
5845,10,dirty theater,2551
5846,22,good characters,7003
5847,66,movie was predictable,5450
5848,79,movie was predictable,8318
5849,48,clean theater,636
5850,15,bad plot,1692
5851,26,bad characters,9486
5852,26,movie was boring,8835
5853,10,movie was engaging,4499
5854,45,good length film,8305
5855,74,good length film,836
5856,73,good length film,5122
5857,29,movie too long,1453
5858,18,dirty theater,2186
5859,53,good length film,233
5860,62,movie was boring,9263
5861,58,comfortable seats,3346
5862,78,uncomfortable seats,1301
5863,33,bad characters,9650
5864,90,comfortable seats,8996
5865,24,good characters,7385
5866,12,movie was predictable,2085
5867,28,good length film,483
5868,65,good characters,1705
5869,57,movie was predictable,8890
5870,55,comfortable seats,1576
5871,37,clean theater,3735
5872,90,movie was engaging,932
5873,58,comfortable seats,3081
5874,19,good plot,9594
5875,80,bad plot,70
5876,49,uncomfortable seats,5837
5877,22,comfortable seats,7482
5878,77,clean theater,1958
5879,67,good plot,2730
5880,59,movie too long,6535
5881,90,movie too long,3940
5882,70,clean theater,9064
5883,37,bad plot,114
5884,63,movie was engaging,7359
5885,43,uncomfortable seats,4500
5886,39,movie was predictable,657
5887,66,movie was predictable,1587
5888,90,dirty theater,8148
5889,69,movie too long,6156
5890,90,good characters,5798
5891,27,good length film,1070
5892,30,movie was predictable,4693
5893,26,good plot,1256
5894,5,bad plot,1963
5895,7,movie was predictable,7572
5896,90,good length film,108
5897,54,dirty theater,4636
5898,76,good length film,7755
5899,40,movie was predictable,872
5900,81,bad characters,3293
5901,51,clean theater,4063
5902,5,movie was predictable,2557
5903,69,movie too long,4287
5904,13,movie was predictable,8244
5905,61,good characters,4369
5906,20,good plot,9717
5907,12,comfortable seats,2993
5908,26,clean theater,9080
5909,44,movie was predictable,7548
5910,39,bad plot,8098
5911,58,movie too long,5686
5912,64,bad characters,4348
5913,13,bad characters,3772
5914,32,dirty theater,1567
5915,48,uncomfortable seats,9904
5916,27,comfortable seats,471
5917,47,uncomfortable seats,2720
5918,37,good characters,4434
5919,39,bad characters,9528
5920,86,bad plot,846
5921,59,movie was predictable,8217
5922,47,movie was predictable,4052
5923,57,clean theater,786
5924,50,comfortable seats,6050
5925,20,good length film,1860
5926,33,good length film,8024
5927,73,dirty theater,6895
5928,81,uncomfortable seats,574
5929,40,movie too long,7964
5930,27,good length film,6672
5931,27,movie was engaging,7636
5932,34,uncomfortable seats,5887
5933,36,good characters,7039
5934,25,good plot,6250
5935,57,dirty theater,5071
5936,32,movie was predictable,4175
5937,9,bad characters,8389
5938,35,good characters,8954
5939,46,bad plot,4258
5940,77,dirty theater,3379
5941,66,movie was boring,7160
5942,20,good plot,2100
5943,28,clean theater,6562
5944,73,movie was engaging,6091
5945,45,uncomfortable seats,928
5946,86,dirty theater,7326
5947,41,good plot,2946
5948,56,comfortable seats,3479
5949,11,movie was predictable,4871
5950,14,good characters,3662
5951,7,comfortable seats,4970
5952,41,movie was predictable,6045
5953,22,bad plot,7781
5954,39,uncomfortable seats,3977
5955,72,good length film,3260
5956,9,bad plot,8727
5957,13,bad plot,8455
5958,23,good length film,475
5959,35,clean theater,4680
5960,88,good plot,1050
5961,46,movie was engaging,423
5962,7,bad plot,2524
5963,72,movie was boring,6117
5964,39,dirty theater,9221
5965,42,bad characters,154
5966,54,movie was predictable,878
5967,57,good plot,1921
5968,58,movie was predictable,6887
5969,40,clean theater,2113
5970,70,dirty theater,1684
5971,82,good plot,7932
5972,41,bad plot,9123
5973,75,movie was engaging,6947
5974,27,clean theater,1075
5975,78,comfortable seats,5818
5976,52,movie was engaging,1105
5977,18,clean theater,1579
5978,24,clean theater,5698
5979,28,uncomfortable seats,7148
5980,36,uncomfortable seats,5846
5981,57,movie was boring,5428
5982,6,bad characters,1377
5983,44,clean theater,9261
5984,9,movie was predictable,5951
5985,13,movie was predictable,6395
5986,46,good characters,3116
5987,60,bad plot,3705
5988,30,uncomfortable seats,9781
5989,7,uncomfortable seats,3976
5990,74,dirty theater,3110
5991,51,bad characters,562
5992,11,clean theater,8445
5993,51,comfortable seats,6559
5994,40,clean theater,1217
5995,88,good plot,417
5996,76,good characters,4361
5997,10,movie was predictable,5047
5998,45,uncomfortable seats,8363
5999,39,bad characters,3235
6000,58,good length film,8562
6001,10,uncomfortable seats,2683
6002,3,uncomfortable seats,1248
6003,24,bad characters,360
6004,60,movie was engaging,8427
6005,56,bad plot,8701
6006,2,bad plot,2003
6007,69,clean theater,8029
6008,83,movie was predictable,3350
6009,90,bad plot,2708
6010,76,bad plot,9804
6011,9,bad characters,2970
6012,8,movie too long,3474
6013,3,dirty theater,1431
6014,36,bad plot,6067
6015,19,movie was engaging,8291
6016,19,good characters,8049
6017,55,comfortable seats,743
6018,19,movie was predictable,6984
6019,10,bad characters,6228
6020,87,dirty theater,7789
6021,62,bad plot,3470
6022,90,clean theater,5144
6023,66,movie too long,6883
6024,17,good length film,9585
6025,53,comfortable seats,6647
6026,29,bad characters,5194
6027,72,movie was boring,1250
6028,6,good characters,5429
6029,89,movie was predictable,2676
6030,40,dirty theater,2286
6031,7,good plot,5095
6032,45,bad plot,9503
6033,34,uncomfortable seats,1748
6034,39,movie was predictable,3621
6035,31,movie too long,7407
6036,22,comfortable seats,6662
6037,73,bad characters,1036
6038,21,uncomfortable seats,2404
6039,81,movie was predictable,9685
6040,56,dirty theater,1027
6041,19,movie was boring,1449
6042,10,good length film,9597
6043,9,movie too long,6363
6044,79,movie was boring,8234
6045,51,good plot,4631
6046,51,movie too long,3254
6047,40,good length film,220
6048,38,uncomfortable seats,2239
6049,87,uncomfortable seats,7665
6050,37,movie was boring,8712
6051,72,dirty theater,3752
6052,75,movie was engaging,4565
6053,66,dirty theater,3564
6054,69,movie was boring,2755
6055,82,good characters,7982
6056,10,movie was predictable,5267
6057,43,movie too long,4691
6058,68,bad plot,3820
6059,6,comfortable seats,5316
6060,54,good plot,690
6061,76,dirty theater,4291
6062,74,movie was boring,3330
6063,55,dirty theater,9792
6064,40,uncomfortable seats,9834
6065,68,good plot,8641
6066,83,good plot,2081
6067,85,movie was engaging,8462
6068,19,clean theater,5887
6069,57,good characters,1168
6070,59,good characters,4594
6071,22,dirty theater,76
6072,53,movie was boring,1820
6073,49,bad plot,2974
6074,53,movie too long,4336
6075,75,good characters,2710
6076,46,good length film,6401
6077,19,good characters,8021
6078,69,bad plot,1315
6079,21,movie was boring,3746
6080,50,good plot,7521
6081,50,movie was boring,3471
6082,25,clean theater,1301
6083,80,clean theater,8376
6084,88,uncomfortable seats,5913
6085,85,uncomfortable seats,3751
6086,43,bad characters,7636
6087,51,movie was engaging,2816
6088,83,good length film,5597
6089,56,movie was predictable,2013
6090,87,bad plot,772
6091,13,bad characters,3281
6092,37,movie was predictable,4920
6093,57,comfortable seats,8020
6094,85,movie was engaging,1916
6095,68,good plot,2885
6096,20,comfortable seats,4556
6097,19,movie too long,1420
6098,34,uncomfortable seats,4325
6099,82,uncomfortable seats,859
6100,84,clean theater,6622
6101,43,bad plot,5413
6102,44,good plot,7515
6103,55,good plot,1673
6104,75,movie was boring,5633
6105,45,bad characters,6465
6106,70,good length film,2908
6107,38,good length film,9781
6108,87,bad plot,6054
6109,67,movie was predictable,2626
6110,57,good plot,7382
6111,3,uncomfortable seats,9441
6112,53,dirty theater,2761
6113,11,good characters,6804
6114,72,movie was predictable,8132
6115,59,good length film,6155
6116,59,good length film,6617
6117,35,movie too long,3563
6118,14,movie was predictable,2319
6119,7,good length film,1835
6120,75,movie too long,6455
6121,15,good length film,1767
6122,5,uncomfortable seats,1740
6123,46,comfortable seats,8378
6124,86,good plot,8358
6125,71,uncomfortable seats,7593
6126,71,movie was predictable,7794
6127,48,bad plot,2138
6128,46,bad plot,4462
6129,44,clean theater,1169
6130,54,comfortable seats,5743
6131,40,movie was predictable,6728
6132,71,movie was engaging,3859
6133,71,movie was boring,2020
6134,70,movie was boring,4417
6135,54,good plot,932
6136,78,movie was boring,1367
6137,51,bad plot,7026
6138,13,movie was boring,6958
6139,68,movie too long,5168
6140,77,good plot,6012
6141,80,good length film,956
6142,18,bad characters,9275
6143,36,good plot,78
6144,52,comfortable seats,4132
6145,31,good plot,1332
6146,22,comfortable seats,2796
6147,8,clean theater,6562
6148,15,bad plot,794
6149,14,clean theater,5889
6150,40,uncomfortable seats,7793
6151,4,comfortable seats,4586
6152,54,dirty theater,1592
6153,61,dirty theater,1228
6154,47,good length film,4889
6155,65,comfortable seats,3086
6156,41,uncomfortable seats,1594
6157,57,good plot,8688
6158,25,movie was engaging,1297
6159,51,good plot,4462
6160,11,bad characters,2417
6161,39,bad characters,735
6162,85,good length film,6699
6163,20,movie was engaging,9987
6164,47,bad plot,8867
6165,23,movie was boring,3118
6166,6,movie was predictable,1762
6167,72,movie too long,8287
6168,59,bad plot,8721
6169,75,comfortable seats,7779
6170,25,movie too long,8672
6171,27,movie too long,8722
6172,6,movie too long,4819
6173,33,uncomfortable seats,3727
6174,36,movie too long,7446
6175,40,comfortable seats,1711
6176,62,movie was predictable,9691
6177,11,bad plot,1135
6178,49,uncomfortable seats,7830
6179,66,movie was predictable,4725
6180,45,good characters,6489
6181,21,comfortable seats,6683
6182,43,clean theater,5077
6183,66,clean theater,5533
6184,51,good characters,5160
6185,18,bad plot,4505
6186,9,bad plot,4367
6187,7,bad characters,8125
6188,25,dirty theater,3779
6189,35,good plot,1167
6190,83,movie too long,5315
6191,75,good length film,8893
6192,27,good characters,2106
6193,38,dirty theater,3519
6194,42,comfortable seats,9614
6195,23,good length film,3820
6196,38,bad characters,3006
6197,42,clean theater,4499
6198,17,movie was boring,7952
6199,61,good plot,4077
6200,3,good characters,1481
6201,76,movie was predictable,2140
6202,82,good plot,9478
6203,74,movie was engaging,560
6204,78,clean theater,2781
6205,77,movie was boring,3622
6206,35,bad plot,2627
6207,83,bad plot,8239
6208,22,good plot,4330
6209,40,good plot,4790
6210,41,good plot,5379
6211,69,movie too long,2433
6212,73,comfortable seats,1170
6213,64,comfortable seats,9082
6214,29,movie too long,9343
6215,73,movie was boring,5610
6216,55,good characters,2552
6217,40,bad characters,2249
6218,63,bad characters,999
6219,7,bad characters,1080
6220,48,clean theater,446
6221,31,good characters,1624
6222,28,movie was boring,9715
6223,78,clean theater,3172
6224,78,dirty theater,422
6225,53,comfortable seats,7513
6226,66,good plot,2680
6227,68,good length film,6941
6228,52,comfortable seats,9525
6229,20,dirty theater,8586
6230,20,movie was predictable,1851
6231,8,movie was engaging,8131
6232,22,comfortable seats,6761
6233,74,movie too long,7046
6234,12,movie too long,9928
6235,28,dirty theater,4691
6236,5,movie too long,3892
6237,76,movie was predictable,5262
6238,64,bad characters,9900
6239,82,bad characters,1874
6240,56,movie was predictable,1519
6241,54,movie too long,1285
6242,45,comfortable seats,4717
6243,74,movie was boring,432
6244,75,good plot,4897
6245,10,movie was boring,2681
6246,18,clean theater,1264
6247,19,bad plot,2325
6248,66,comfortable seats,9110
6249,11,good plot,2241
6250,15,comfortable seats,263
6251,75,bad characters,899
6252,23,good length film,5826
6253,60,clean theater,1548
6254,76,uncomfortable seats,1160
6255,86,movie was predictable,560
6256,73,bad plot,6823
6257,36,comfortable seats,3837
6258,43,movie was boring,3053
6259,67,movie was engaging,245
6260,2,good plot,6171
6261,78,bad characters,5643
6262,20,movie too long,7293
6263,51,good characters,993
6264,65,comfortable seats,5101
6265,32,good plot,8607
6266,46,bad characters,4364
6267,18,movie too long,1757
6268,61,clean theater,7827
6269,52,uncomfortable seats,1459
6270,50,good length film,8169
6271,19,movie was engaging,7126
6272,13,good length film,5665
6273,43,movie was predictable,1563
6274,85,uncomfortable seats,9150
6275,19,movie too long,9050
6276,63,good plot,1470
6277,34,bad characters,7533
6278,61,movie was predictable,7145
6279,15,movie was predictable,2832
6280,86,bad characters,9145
6281,65,dirty theater,1930
6282,35,movie was predictable,3499
6283,87,bad characters,7769
6284,85,movie too long,7357
6285,68,good length film,8289
6286,24,good plot,955
6287,84,good characters,2058
